config_id,nome_tokens,tokens,adx_min,dmi_gap_min,ema_gap_min,usar_rsi,usar_ema200,usar_vwap,all_trades,all_winrate,all_pontos,all_dd,all_pf,d365_trades,d365_winrate,d365_pontos,d365_dd,d365_pf,d90_trades,d90_winrate,d90_pontos,d90_dd,d90_pf,d30_trades,d30_winrate,d30_pontos,d30_dd,d30_pf,score
78,3h_80_tv,03:48|BUY|Monday ; 03:48|BUY|Tuesday ; 10:30|BUY|Monday ; 10:30|SELL|Friday ; 20:58|BUY|Sunday ; 20:58|BUY|Wednesday,0,6,2,True,True,False,141,75.177304964539,1258.0,-1125.5,1.3072039072039072,60,86.66666666666667,1690.0,-266.0,2.8055555555555554,15,80.0,255.0,-250.0,1.7264957264957266,6,66.66666666666666,-32.0,-117.0,0.8632478632478633,20.229555555555557
79,3h_80_tv,03:48|BUY|Monday ; 03:48|BUY|Tuesday ; 10:30|BUY|Monday ; 10:30|SELL|Friday ; 20:58|BUY|Sunday ; 20:58|BUY|Wednesday,0,6,2,True,True,True,139,75.53956834532374,1324.5,-1109.5,1.3329562594268476,60,86.66666666666667,1690.0,-266.0,2.8055555555555554,15,80.0,255.0,-250.0,1.7264957264957266,6,66.66666666666666,-32.0,-117.0,0.8632478632478633,20.229555555555557
6,3h_80_tv,03:48|BUY|Monday ; 03:48|BUY|Tuesday ; 10:30|BUY|Monday ; 10:30|SELL|Friday ; 20:58|BUY|Sunday ; 20:58|BUY|Wednesday,0,0,0,True,True,False,201,75.12437810945273,1775.5,-1125.5,1.3035042735042734,90,86.66666666666667,2535.0,-550.5,2.8055555555555554,18,77.77777777777779,239.0,-367.0,1.5106837606837606,8,62.5,-98.5,-234.0,0.7193732193732194,20.47061111111111
360,3h_80_tv,03:48|BUY|Monday ; 03:48|BUY|Tuesday ; 10:30|BUY|Monday ; 10:30|SELL|Friday ; 20:58|BUY|Sunday ; 20:58|BUY|Wednesday,20,10,2,False,False,False,136,76.47058823529412,1508.0,-721.5,1.4027777777777777,60,86.66666666666667,1690.0,-199.5,2.8055555555555554,14,78.57142857142857,204.5,-183.5,1.5826210826210827,7,71.42857142857143,18.5,-117.0,1.079059829059829,20.462722222222226
276,3h_80_tv,03:48|BUY|Monday ; 03:48|BUY|Tuesday ; 10:30|BUY|Monday ; 10:30|SELL|Friday ; 20:58|BUY|Sunday ; 20:58|BUY|Wednesday,20,0,5,True,False,False,105,74.28571428571429,780.0,-708.0,1.2469135802469136,45,86.66666666666667,1267.5,-266.0,2.8055555555555554,14,71.42857142857143,37.0,-266.0,1.079059829059829,5,60.0,-82.5,-117.0,0.6474358974358975,19.045150793650798
277,3h_80_tv,03:48|BUY|Monday ; 03:48|BUY|Tuesday ; 10:30|BUY|Monday ; 10:30|SELL|Friday ; 20:58|BUY|Sunday ; 20:58|BUY|Wednesday,20,0,5,True,False,True,101,74.25742574257426,745.5,-692.0,1.245069033530572,45,86.66666666666667,1267.5,-266.0,2.8055555555555554,14,71.42857142857143,37.0,-266.0,1.079059829059829,5,60.0,-82.5,-117.0,0.6474358974358975,19.045150793650798
308,3h_80_tv,03:48|BUY|Monday ; 03:48|BUY|Tuesday ; 10:30|BUY|Monday ; 10:30|SELL|Friday ; 20:58|BUY|Sunday ; 20:58|BUY|Wednesday,20,3,5,True,False,False,101,74.25742574257426,745.5,-761.0,1.245069033530572,45,86.66666666666667,1267.5,-266.0,2.8055555555555554,14,71.42857142857143,37.0,-266.0,1.079059829059829,5,60.0,-82.5,-117.0,0.6474358974358975,19.045150793650798
309,3h_80_tv,03:48|BUY|Monday ; 03:48|BUY|Tuesday ; 10:30|BUY|Monday ; 10:30|SELL|Friday ; 20:58|BUY|Sunday ; 20:58|BUY|Wednesday,20,3,5,True,False,True,98,74.48979591836735,761.5,-644.0,1.2603418803418804,45,86.66666666666667,1267.5,-266.0,2.8055555555555554,14,71.42857142857143,37.0,-266.0,1.079059829059829,5,60.0,-82.5,-117.0,0.6474358974358975,19.045150793650798
173,3h_80_tv,03:48|BUY|Monday ; 03:48|BUY|Tuesday ; 10:30|BUY|Monday ; 10:30|SELL|Friday ; 20:58|BUY|Sunday ; 20:58|BUY|Wednesday,15,3,2,True,False,True,155,75.48387096774194,1462.5,-1008.5,1.3289473684210527,67,86.56716417910447,1876.0,-215.5,2.781576448243115,19,78.94736842105263,289.5,-215.5,1.6185897435897436,6,66.66666666666666,-32.0,-117.0,0.8632478632478633,20.37949462053953
108,3h_80_tv,03:48|BUY|Monday ; 03:48|BUY|Tuesday ; 10:30|BUY|Monday ; 10:30|SELL|Friday ; 20:58|BUY|Sunday ; 20:58|BUY|Wednesday,0,10,2,True,False,False,130,76.15384615384615,1372.5,-811.5,1.3784119106699753,52,86.53846153846155,1453.5,-199.5,2.7747252747252746,13,76.92307692307693,154.0,-183.5,1.4387464387464388,6,66.66666666666666,-32.0,-117.0,0.8632478632478633,19.862058608058607
109,3h_80_tv,03:48|BUY|Monday ; 03:48|BUY|Tuesday ; 10:30|BUY|Monday ; 10:30|SELL|Friday ; 20:58|BUY|Sunday ; 20:58|BUY|Wednesday,0,10,2,True,False,True,124,76.61290322580645,1404.5,-912.5,1.4139404656646035,52,86.53846153846155,1453.5,-199.5,2.7747252747252746,13,76.92307692307693,154.0,-183.5,1.4387464387464388,6,66.66666666666666,-32.0,-117.0,0.8632478632478633,19.862058608058607
231,3h_80_tv,03:48|BUY|Monday ; 03:48|BUY|Tuesday ; 10:30|BUY|Monday ; 10:30|SELL|Friday ; 20:58|BUY|Sunday ; 20:58|BUY|Wednesday,15,10,0,True,True,True,126,76.19047619047619,1338.0,-811.5,1.3811965811965812,52,86.53846153846155,1453.5,-250.0,2.7747252747252746,11,72.72727272727273,53.0,-250.0,1.150997150997151,5,60.0,-82.5,-117.0,0.6474358974358975,19.268435064935066
456,3h_80_tv,03:48|BUY|Monday ; 03:48|BUY|Tuesday ; 10:30|BUY|Monday ; 10:30|SELL|Friday ; 20:58|BUY|Sunday ; 20:58|BUY|Wednesday,25,6,2,False,False,False,123,77.23577235772358,1521.5,-417.5,1.4644383394383393,52,86.53846153846155,1453.5,-266.0,2.7747252747252746,14,71.42857142857143,37.0,-266.0,1.079059829059829,5,80.0,85.0,0.0,1.7264957264957266,20.1875
10,3h_80_tv,03:48|BUY|Monday ; 03:48|BUY|Tuesday ; 10:30|BUY|Monday ; 10:30|SELL|Friday ; 20:58|BUY|Sunday ; 20:58|BUY|Wednesday,0,0,2,False,True,False,191,74.86910994764398,1605.5,-1434.5,1.2858796296296295,89,86.51685393258427,2484.5,-383.0,2.7695868945868947,22,77.27272727272727,273.5,-383.0,1.4675213675213674,7,71.42857142857143,18.5,-117.0,1.079059829059829,20.957837222910257
140,3h_80_tv,03:48|BUY|Monday ; 03:48|BUY|Tuesday ; 10:30|BUY|Monday ; 10:30|SELL|Friday ; 20:58|BUY|Sunday ; 20:58|BUY|Wednesday,15,0,2,True,False,False,178,76.40449438202246,1954.0,-646.5,1.3976393976393977,74,86.48648648648648,2062.0,-215.5,2.7623931623931623,20,80.0,340.0,-215.5,1.7264957264957266,7,71.42857142857143,18.5,-117.0,1.079059829059829,20.828970382470384
3,3h_80_tv,03:48|BUY|Monday ; 03:48|BUY|Tuesday ; 10:30|BUY|Monday ; 10:30|SELL|Friday ; 20:58|BUY|Sunday ; 20:58|BUY|Wednesday,0,0,0,False,True,True,237,75.9493670886076,2421.0,-1141.5,1.3630229419703104,111,86.48648648648648,3093.0,-449.5,2.7623931623931623,24,75.0,207.0,-449.5,1.294871794871795,8,62.5,-98.5,-234.0,0.7193732193732194,20.929541811041812
9,3h_80_tv,03:48|BUY|Monday ; 03:48|BUY|Tuesday ; 10:30|BUY|Monday ; 10:30|SELL|Friday ; 20:58|BUY|Sunday ; 20:58|BUY|Wednesday,0,0,2,False,False,True,204,74.50980392156863,1592.0,-1466.5,1.2616699539776464,96,86.45833333333334,2670.5,-348.5,2.7557527942143327,27,77.77777777777779,358.5,-348.5,1.5106837606837606,8,75.0,69.0,-117.0,1.294871794871795,21.362475016436555
225,3h_80_tv,03:48|BUY|Monday ; 03:48|BUY|Tuesday ; 10:30|BUY|Monday ; 10:30|SELL|Friday ; 20:58|BUY|Sunday ; 20:58|BUY|Wednesday,15,10,0,False,False,True,142,77.46478873239437,1811.0,-559.0,1.483707264957265,59,86.4406779661017,1639.5,-199.5,2.7516025641025643,14,78.57142857142857,204.5,-183.5,1.5826210826210827,6,66.66666666666666,-32.0,-117.0,0.8632478632478633,20.097575122617496
76,3h_80_tv,03:48|BUY|Monday ; 03:48|BUY|Tuesday ; 10:30|BUY|Monday ; 10:30|SELL|Friday ; 20:58|BUY|Sunday ; 20:58|BUY|Wednesday,0,6,2,True,False,False,160,75.625,1547.5,-939.5,1.3391409160639929,66,86.36363636363636,1825.5,-266.0,2.7336182336182335,19,78.94736842105263,289.5,-215.5,1.6185897435897436,7,71.42857142857143,18.5,-117.0,1.079059829059829,20.448278862463077
11,3h_80_tv,03:48|BUY|Monday ; 03:48|BUY|Tuesday ; 10:30|BUY|Monday ; 10:30|SELL|Friday ; 20:58|BUY|Sunday ; 20:58|BUY|Wednesday,0,0,2,False,True,True,188,75.0,1621.5,-1317.5,1.294871794871795,88,86.36363636363636,2434.0,-383.0,2.7336182336182335,22,77.27272727272727,273.5,-383.0,1.4675213675213674,7,71.42857142857143,18.5,-117.0,1.079059829059829,20.85604680504681
